date;plate_id;plate_name;sample_id;well_A01;well_01A;tissue_id;dna_person;notes;tissue_type;extraction
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B04;B04;04B;BGM-0678;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B05;B05;05B;BGM-0679;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B06;B06;06B;BGM-0680;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B07;B07;07B;BGM-0682;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B08;B08;08B;BGM-0685;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B09;B09;09B;BGM-0694;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B10;B10;10B;BGM-0697;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B11;B11;11B;BGM-0699;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_B12;B12;12B;BGM-0700;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C01;C01;01C;BGM-0703;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C02;C02;02C;BGM-0707;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C03;C03;03C;BGM-0711;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C04;C04;04C;BGM-0714;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C05;C05;05C;BGM-0715;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C06;C06;06C;BGM-0718;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C07;C07;07C;BGM-0726;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C08;C08;08C;BGM-0728;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C09;C09;09C;BGM-0729;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C10;C10;10C;BGM-0779;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C11;C11;11C;BGM-0780;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_C12;C12;12C;BGM-0781;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D01;D01;01D;BGM-0785;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D02;D02;02D;BGM-0788;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D03;D03;03D;BGM-0805;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D04;D04;04D;BGM-0806;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D05;D05;05D;BGM-0807;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D06;D06;06D;BGM-0808;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D07;D07;07D;BGM-0809;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D08;D08;08D;BGM-0810;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D09;D09;09D;BGM-0812;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D10;D10;10D;BGM-0813;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D11;D11;11D;BGM-0814;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_D12;D12;12D;BGM-0816;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E01;E01;01E;BGM-0817;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E02;E02;02E;BGM-0820;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E03;E03;03E;BGM-0823;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E04;E04;04E;BGM-0843;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E05;E05;05E;BGM-0846;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E06;E06;06E;BGM-0848;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E07;E07;07E;BGM-0849;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E08;E08;08E;BGM-0850;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E09;E09;09E;BGM-0851;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E10;E10;10E;BGM-0856;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E11;E11;11E;BGM-0857;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_E12;E12;12E;BGM-0858;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F01;F01;01F;BGM-0859;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F02;F02;02F;BGM-0863;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F03;F03;03F;BGM-0866;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F04;F04;04F;BGM-0872;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F05;F05;05F;BGM-0873;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F06;F06;06F;BGM-0875;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F07;F07;07F;BGM-0877;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F08;F08;08F;BGM-0878;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F09;F09;09F;BGM-0882;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F10;F10;10F;BGM-0886;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F11;F11;11F;BGM-0889;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_F12;F12;12F;BGM-0892;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G01;G01;01G;BGM-0893;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G02;G02;02G;BGM-0894;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G03;G03;03G;BGM-0898;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G04;G04;04G;BGM-0900;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G05;G05;05G;BGM-0901;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G06;G06;06G;BGM-0902;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G07;G07;07G;BGM-0903;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G08;G08;08G;BGM-0905;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G09;G09;09G;BGM-0906;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G10;G10;10G;BGM-0909;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G11;G11;11G;BGM-0914;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H01;H01;01H;BGM-0915;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H02;H02;02H;BGM-0917;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H03;H03;03H;BGM-0918;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H04;H04;04H;BGM-0919;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H05;H05;05H;BGM-0920;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H06;H06;06H;BGM-0922;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H07;H07;07H;BGM-0925;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H08;H08;08H;BGM-0930;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H09;H09;09H;BGM-0934;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H10;H10;10H;BGM-0935;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H11;H11;11H;BGM-0936;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate04;EmbrapaBAG.Plate04_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A01;A01;01A;BGM-0937;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A02;A02;02A;BGM-0940;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A03;A03;03A;BGM-0941;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A04;A04;04A;BGM-0942;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A05;A05;05A;BGM-0943;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A06;A06;06A;BGM-0944;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A07;A07;07A;BGM-0945;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A08;A08;08A;BGM-0946;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A09;A09;09A;BGM-0948;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A10;A10;10A;BGM-0949;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A11;A11;11A;BGM-0952;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_A12;A12;12A;BGM-0953;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B01;B01;01B;BGM-0954;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B02;B02;02B;BGM-0955;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B03;B03;03B;BGM-0957;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B04;B04;04B;BGM-0958;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B05;B05;05B;BGM-0959;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B06;B06;06B;BGM-0960;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B07;B07;07B;BGM-0961;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B08;B08;08B;BGM-0962;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B09;B09;09B;BGM-0963;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B10;B10;10B;BGM-0966;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B11;B11;11B;BGM-0967;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_B12;B12;12B;BGM-0968;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C01;C01;01C;BGM-0971;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C02;C02;02C;BGM-0972;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C03;C03;03C;BGM-0973;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C04;C04;04C;BGM-0974;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C05;C05;05C;BGM-0975;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C06;C06;06C;BGM-0976;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C07;C07;07C;BGM-0978;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C08;C08;08C;BGM-0979;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C09;C09;09C;BGM-0980;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C10;C10;10C;BGM-0981;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C11;C11;11C;BGM-0982;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_C12;C12;12C;BGM-0985;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D01;D01;01D;BGM-0986;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D02;D02;02D;BGM-0987;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D03;D03;03D;BGM-0989;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D04;D04;04D;BGM-0992;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D05;D05;05D;BGM-0993;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D06;D06;06D;BGM-0994;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D07;D07;07D;BGM-0995;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D08;D08;08D;BGM-0996;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D09;D09;09D;BGM-0998;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D10;D10;10D;BGM-1006;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D11;D11;11D;BGM-1025;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_D12;D12;12D;BGM-1029;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E01;E01;01E;BGM-1031;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E02;E02;02E;BGM-1041;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E03;E03;03E;BGM-1042;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E04;E04;04E;BGM-1044;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E05;E05;05E;BGM-1055;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E06;E06;06E;BGM-1060;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E07;E07;07E;BGM-1064;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E08;E08;08E;BGM-1067;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E09;E09;09E;BGM-1068;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E10;E10;10E;BGM-1073;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E11;E11;11E;BGM-1077;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_E12;E12;12E;BGM-1078;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F01;F01;01F;BGM-1079;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F02;F02;02F;BGM-0465;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F03;F03;03F;BGM-1081;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F04;F04;04F;BGM-1082;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F05;F05;05F;BGM-1087;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F06;F06;06F;BGM-1091;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F07;F07;07F;BGM-1103;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F08;F08;08F;BGM-1105;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F09;F09;09F;BGM-1106;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F10;F10;10F;BGM-1107;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F11;F11;11F;BGM-1108;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_F12;F12;12F;BGM-1110;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G01;G01;01G;BGM-1111;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G02;G02;02G;BGM-1115;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate05;EmbrapaBAG.Plate05_G03;G03;03G;BGM-1118;EMBRAPA;;Leaf;
